cif,formula,tipo_compuesto_real,compuesto_predicho_como,valor_salida_red,grupo_espacial,numero_sitios,numero_elementos
4000399,Ba1Mg0.33333Nb0.66667O3,Perovskita,Perovskita,99.3,221,3,4.0
4001118,Sr0.8La0.2Mn1O2.8581,Perovskita,Perovskita,99.39,221,3,4.0
4001123,Sr0.9La0.1Mn1O2.49999,Perovskita,Perovskita,99.72,221,3,4.0
4001125,Sr0.8La0.2Mn1O2.58,Perovskita,Perovskita,99.7,221,3,4.0
4001154,Sr3.606Ce1.614Ti6O18,Perovskita,Perovskita,99.83,167,3,4.0
4001155,Sr4.464Ce1.002Ti6O18,Perovskita,Perovskita,99.84,167,3,4.0
4001723,Ti1Ag0.5Bi0.5O3,Perovskita,Perovskita,80.65,221,3,4.0
4001865,Ho1Mn0.077Ga3,Perovskita,Perovskita,99.39,221,3,3.0
4001868,Er1Mn0.041Ga3,Perovskita,Perovskita,99.22,221,3,3.0
4001871,Tm1Mn0.049Ga3,Perovskita,Perovskita,99.2,221,3,3.0
4002399,Sr0.88Co1Bi0.12O2.724,Perovskita,Perovskita,99.63,221,3,4.0
4002400,Sr0.855Co1Bi0.145O2.736,Perovskita,Perovskita,99.63,221,3,4.0
4002423,Sr2.4La3.6Cr1.2Fe4.8O18,Perovskita,Perovskita,99.62,167,3,5.0
4002425,Sr4.8La1.2Cr1.2Fe4.8O18,Perovskita,Perovskita,99.66,167,3,5.0
4002477,Sr1.656La4.344Mn5.52Cr0.48O18,Perovskita,Perovskita,99.82,167,3,5.0
4002478,Sr1.728La4.272Mn5.76Co0.24O18,Perovskita,Perovskita,99.82,167,3,5.0
4002479,Sr1.764La4.236Mn5.88Ga0.12O18,Perovskita,Perovskita,99.83,167,3,5.0
4002482,Sr1.02La4.98Mn5.4Cu0.6O18,Perovskita,Perovskita,99.79,167,3,5.0
4002483,Sr1.644La4.356Mn5.88Zn0.12O18,Perovskita,Perovskita,99.83,167,3,5.0
4002484,Sr1.332La4.668Mn5.64Zn0.36O18,Perovskita,Perovskita,99.82,167,3,5.0
4002485,Sr1.764La4.236Sc0.12Mn5.88O18,Perovskita,Perovskita,99.84,167,3,5.0
4002487,Sr1.692La4.308Sc0.36Mn5.64O18,Perovskita,Perovskita,99.84,167,3,5.0
4002488,Sr1.62La4.38Sc0.6Mn5.4O18,Perovskita,Perovskita,99.84,167,3,5.0
4002490,Ba1.8La4.2Mn6O18,Perovskita,Perovskita,99.84,167,3,4.0
4002491,Ba1.644La4.356Mn5.88Cu0.12O18,Perovskita,Perovskita,99.84,167,3,5.0
4002492,Ba1.02La4.98Mn5.4Cu0.6O18,Perovskita,Perovskita,99.8,167,3,5.0
4002493,Ba1.332La4.668Mn5.64Zn0.36O18,Perovskita,Perovskita,99.83,167,3,5.0
4002495,Ba1.692La4.308Sc0.36Mn5.64O18,Perovskita,Perovskita,99.85,167,3,5.0
4002497,Ba1.62La4.38Sc0.6Mn5.4O18,Perovskita,Perovskita,99.86,167,3,5.0
4030730,La6Al0.6Ni5.4O18,Perovskita,Perovskita,99.69,167,3,4.0
4030731,La2AlNiO6,Perovskita,Perovskita,99.65,167,3,4.0
4030916,Na0.39La2.46Mn3O8.82,Perovskita,Perovskita,99.8,221,3,4.0
4031258,La4.2Mn5.4Co0.6Pb1.8O18,Perovskita,Perovskita,99.48,167,3,5.0
4031259,La4.2Mn4.2Co1.8Pb1.8O18,Perovskita,Perovskita,99.62,167,3,5.0
4031586,K0.32Ba0.64Nd0.34Bi0.7O3,Perovskita,Perovskita,99.37,221,3,5.0
4031588,K0.3Ba0.69Gd0.35Bi0.66O3,Perovskita,Perovskita,99.41,221,3,5.0
4031589,K0.28Ba0.7Dy0.35Bi0.67O3,Perovskita,Perovskita,99.43,221,3,5.0
4031591,K0.24Ba0.76Yb0.38Bi0.62O3,Perovskita,Perovskita,99.57,221,3,5.0
4111971,Mg0.3333Nb1.6667O3,Perovskita,Perovskita,97.48,221,3,3.0
4117957,CsSnI3,Perovskita,Perovskita,88.18,221,3,3.0
4124776,Ba8Fe8O21,Perovskita,Perovskita,99.57,221,3,3.0
4124844,BaFeO3,Perovskita,Perovskita,99.75,221,3,3.0
4124848,Na0.83W1O3,Perovskita,Perovskita,99.08,221,3,3.0
4124849,Na0.72W1O3,Perovskita,Perovskita,99.04,221,3,3.0
4124850,Li0.93W1O3,Perovskita,Perovskita,99.02,221,3,3.0
4124851,Ba1Co1O2.2299,Perovskita,Perovskita,99.66,221,3,3.0
4124852,LaCoO3,Perovskita,Perovskita,99.71,221,3,3.0
4124853,PrCoO3,Perovskita,Perovskita,99.74,221,3,3.0
4124854,NdCoO3,Perovskita,Perovskita,99.73,221,3,3.0
4124855,SmCoO3,Perovskita,Perovskita,99.67,221,3,3.0
4124856,LaVO3,Perovskita,Perovskita,99.84,221,3,3.0
4124857,CeVO3,Perovskita,Perovskita,99.83,221,3,3.0
4124858,PrVO3,Perovskita,Perovskita,99.86,221,3,3.0
4124859,NdVO3,Perovskita,Perovskita,99.85,221,3,3.0
4124860,SmVO3,Perovskita,Perovskita,99.83,221,3,3.0
4124862,CeCrO3,Perovskita,Perovskita,99.62,221,3,3.0
4124863,PrCrO3,Perovskita,Perovskita,99.67,221,3,3.0
4124864,NdCrO3,Perovskita,Perovskita,99.65,221,3,3.0
4124865,SmCrO3,Perovskita,Perovskita,99.63,221,3,3.0
4124867,Na0.3W1O3,Perovskita,Perovskita,99.53,221,3,3.0
4124868,LaTiO3,Perovskita,Perovskita,99.89,221,3,3.0
4312175,Sr1Nb1N0.99999O2.00001,Perovskita,Perovskita,99.46,221,3,4.0
4330784,Ba1Ti1O2.8152,Perovskita,Perovskita,99.93,221,3,3.0
4330790,Ba0.8Sr0.2Ti1O2.805,Perovskita,Perovskita,99.93,221,3,4.0
4330791,Ba0.4Sr0.6Ti1O2.706,Perovskita,Perovskita,99.94,221,3,4.0
4330792,Sr1Ti1O2.88,Perovskita,Perovskita,99.89,221,3,3.0
4333666,Ba1Mn0.18In0.82O2.4999,Perovskita,Perovskita,99.71,221,3,4.0
4343724,D3EuPd,Perovskita,Perovskita,99.42,221,3,3.0
4344527,KVF3,Perovskita,Perovskita,98.91,221,3,3.0
4512484,Ba1Na0.183Ta0.817N0.297O2.703,Perovskita,Perovskita,99.87,221,3,5.0
4512485,Ba1Li0.201Ta0.799N0.192O2.808,Perovskita,Perovskita,99.87,221,3,5.0
5910032,KNiF3,Perovskita,Perovskita,97.61,221,3,3.0
5910051,RbIO3,Perovskita,Perovskita,97.32,221,3,3.0
7202179,Ba1Y0.1Zr0.9O2.6796,Perovskita,Perovskita,99.67,221,3,4.0
7209473,YbBO3,Perovskita,Perovskita,97.09,167,3,3.0
7210231,Sr1V1O2.934,Perovskita,Perovskita,99.81,221,3,3.0
7214217,Ca5.64Mg0.36C6O18,Perovskita,Perovskita,98.87,167,3,4.0
7214218,Ca5.4Mg0.6C6O18,Perovskita,Perovskita,98.85,167,3,4.0
7221018,Ba1In0.5Fe0.5O2.499F0.318,Perovskita,Perovskita,99.62,221,3,5.0
7221024,K0.36Na0.54La5.1Mn6O18,Perovskita,Perovskita,99.77,167,3,5.0
7221025,K0.9La5.1Mn6O18,Perovskita,Perovskita,99.77,167,3,4.0
7221301,La6Ni5.7Mo0.3O18,Perovskita,Perovskita,99.66,167,3,4.0
7222219,Sr1Mn0.5Nb0.5O2.8749,Perovskita,Perovskita,99.79,221,3,4.0
7222311,Sr1Ta0.5Ga0.05Fe0.45O3,Perovskita,Perovskita,99.6,221,3,5.0
7222420,Sr1.2La4.8Mn4.8Fe1.2O18,Perovskita,Perovskita,99.76,167,3,5.0
7222421,Sr1.8La4.2Mn4.2Fe1.8O18,Perovskita,Perovskita,99.71,167,3,5.0
7222422,Sr2.4La3.6Mn3.6Fe2.4O18,Perovskita,Perovskita,99.67,167,3,5.0
7222423,SrLaMnFeO6,Perovskita,Perovskita,99.64,167,3,5.0
7222960,Sr1.2La4.8Cu6O15.84,Perovskita,Perovskita,99.71,167,3,4.0
7223666,Li3BrO,Perovskita,Perovskita,98.59,221,3,3.0
8000220,Sr1.2La4.8Mg0.9Ga4.8Co0.3O16.7994,Perovskita,Perovskita,99.68,167,3,6.0
8000221,Sr0.2La0.8Mg0.15Ga0.8Co0.05O2.7999,Perovskita,Perovskita,99.66,221,3,6.0
8103469,TiBO3,Perovskita,Perovskita,99.13,167,3,3.0
8103885,K3IO,Perovskita,Perovskita,86.79,221,3,3.0
8104131,NiNF3,Perovskita,Perovskita,94.42,221,3,3.0
8104194,Ca3GeO,Perovskita,Perovskita,99.91,221,3,3.0
8104407,Ba1Bi0.05Sb0.25Pb0.7O3,Perovskita,Perovskita,99.63,221,3,5.0
9000099,ZnCO3,Perovskita,Perovskita,96.46,167,3,3.0
9000100,CdCO3,Perovskita,Perovskita,96.54,167,3,3.0
9000101,CoCO3,Perovskita,Perovskita,93.77,167,3,3.0
9000102,NiCO3,Perovskita,Perovskita,93.16,167,3,3.0
9000103,CaMn(CO3)2,Perovskita,Perovskita,99.53,167,3,4.0
9001297,Ca5.616Mg0.384C6O18,Perovskita,Perovskita,98.91,167,3,4.0
9003812,NaMgF3,Perovskita,Perovskita,95.64,221,3,3.0
9006358,K1Mg0.5Cu0.5F3,Perovskita,Perovskita,99.47,221,3,4.0
9006359,K1Mg0.6Cu0.4F3,Perovskita,Perovskita,99.46,221,3,4.0
9006360,K1Mg0.7Cu0.3F3,Perovskita,Perovskita,99.44,221,3,4.0
9006361,K1Mg0.8Cu0.2F3,Perovskita,Perovskita,99.4,221,3,4.0
9006362,K1Mg0.9Cu0.1F3,Perovskita,Perovskita,99.36,221,3,4.0
9006865,Na0.05Sr0.9La0.05Ti1O3,Perovskita,Perovskita,99.51,221,3,5.0
9006866,Na0.1Sr0.8La0.1Ti1O3,Perovskita,Perovskita,99.53,221,3,5.0
9006872,Na2.4Sr1.2La2.4Ti6O18,Perovskita,Perovskita,99.75,167,3,5.0
9006874,NaLaTi2O6,Perovskita,Perovskita,99.61,167,3,4.0
9006959,K0.5Na0.5Mg1F3,Perovskita,Perovskita,99.14,221,3,4.0
9006961,K0.6Na0.4Mg1F3,Perovskita,Perovskita,99.19,221,3,4.0
9006962,K0.67Na0.33Mg1F3,Perovskita,Perovskita,99.22,221,3,4.0
9006963,K0.7Na0.3Mg1F3,Perovskita,Perovskita,99.23,221,3,4.0
9006964,K0.78Na0.22Mg1F3,Perovskita,Perovskita,99.26,221,3,4.0
9006965,K0.89Na0.11Mg1F3,Perovskita,Perovskita,99.29,221,3,4.0
9007768,Na3ClO,Perovskita,Perovskita,99.7,221,3,3.0
9010204,Mg0.6Cd5.4C6O18,Perovskita,Perovskita,96.95,167,3,4.0
9010205,Mg1.2Cd4.8C6O18,Perovskita,Perovskita,97.42,167,3,4.0
9010206,Mg1.8Cd4.2C6O18,Perovskita,Perovskita,97.89,167,3,4.0
9010217,MgCd(CO3)2,Perovskita,Perovskita,98.56,167,3,4.0
9010222,Mg2.4Cd3.6C6O18,Perovskita,Perovskita,98.28,167,3,4.0
9010224,Mg3.6Cd2.4C6O18,Perovskita,Perovskita,98.77,167,3,4.0
9010225,Mg5.4Cd0.6C6O18,Perovskita,Perovskita,99.08,167,3,4.0
9011180,AlBO3,Perovskita,Perovskita,98.85,167,3,3.0
9015478,MnNF3,Perovskita,Perovskita,98.56,221,3,3.0
1000097,CdNF3,Perovskita,No_perovskita,24.25,62,4,3.0
1000290,PrNiO3,Perovskita,Perovskita,99.97,62,4,3.0
1000304,SmNiO3,Perovskita,Perovskita,99.97,62,4,3.0
1001094,Ba2UFeO6,Perovskita,Perovskita,96.8,225,4,4.0
1001128,Ba2UMnO6,Perovskita,Perovskita,98.19,225,4,4.0
1001132,Ba2MgUO6,Perovskita,Perovskita,99.89,225,4,4.0
1001397,BaLaZnRuO6,Perovskita,Perovskita,99.97,15,4,5.0
1001460,Ba10.6668Bi5.3332O22.68,Perovskita,Perovskita,99.74,225,4,3.0
1001665,Nd4Cu4O11.724,Perovskita,Perovskita,99.91,62,4,3.0
1001704,Sr0.4Ca0.8Pr2.8Mn4O12,Perovskita,Perovskita,99.85,62,4,5.0
1001734,Sr1.2Nd2.8Mn4O12,Perovskita,Perovskita,99.85,62,4,4.0
1001735,Sr0.32Ca0.88Nd2.8Mn4O12,Perovskita,Perovskita,99.84,62,4,5.0
1001820,La3.65Mn4O12,Perovskita,Perovskita,99.82,15,4,3.0
1005008,Ca3AsN,Perovskita,Perovskita,98.14,62,4,3.0
1006097,La4Ti2.016Cu1.984O12,Perovskita,Perovskita,99.92,62,4,4.0
1006117,La4Ti2.08Cu1.92O12,Perovskita,Perovskita,99.92,62,4,4.0
1006128,Sr0.5La3.5Mn4O12,Perovskita,Perovskita,99.85,62,4,4.0
1006141,LaMnO3,Perovskita,Perovskita,99.84,62,4,3.0
1008091,TbFeO3,Perovskita,Perovskita,99.97,62,4,3.0
1008154,DyCrO3,Perovskita,Perovskita,99.85,62,4,3.0
1008159,ErCrO3,Perovskita,Perovskita,99.82,62,4,3.0
1008160,NdCrO3,Perovskita,Perovskita,99.92,62,4,3.0
1008180,CaTi4(CuO4)3,Perovskita,Perovskita,99.93,204,4,4.0
1008181,Tb1.42Ti8Cu6O24,Perovskita,Perovskita,99.78,204,4,4.0
1008219,YMn4(CuO4)3,Perovskita,Perovskita,99.92,204,4,4.0
1008633,NdCu3(RuO3)4,Perovskita,Perovskita,99.93,204,4,4.0
1008644,LaVO3,Perovskita,Perovskita,99.84,62,4,3.0
1008816,K2.24Sr1.76Bi4O12,Perovskita,Perovskita,99.74,140,4,4.0
1008898,MgTe(PbO3)2,Perovskita,Perovskita,99.5,225,4,4.0
1010072,CsAuCl3,Perovskita,Perovskita,90.22,225,4,3.0
1010145,Cs2AgAuCl6,Perovskita,Perovskita,94.67,225,4,4.0
1010603,Co(IN2)3,Perovskita,No_perovskita,22.03,225,4,3.0
1100104,Sr4.112La3.88Mn4Co4O24,Perovskita,Perovskita,99.89,225,4,5.0
1200014,CaMg(CO3)2,Perovskita,Perovskita,99.75,148,4,4.0
1509285,Cs2KAgF6,Perovskita,Perovskita,99.52,225,4,4.0
1510753,MgSn(BO3)2,Perovskita,Perovskita,99.63,148,4,4.0
1510801,SrSn(BO3)2,Perovskita,Perovskita,99.91,148,4,4.0
1517795,Ca3.0042Mg2.9958C6O18,Perovskita,Perovskita,99.76,148,4,4.0
1518171,K2NaCrF6,Perovskita,Perovskita,99.88,225,4,4.0
1518172,Rb2NaFeF6,Perovskita,Perovskita,99.84,225,4,4.0
1518173,KRb2FeF6,Perovskita,Perovskita,99.76,225,4,4.0
1519044,Ba0.92Sr0.28La0.48Pr2.32Mn4O12,Perovskita,Perovskita,99.9,74,4,6.0
1520833,La1.52Nd2.48Ga4O12,Perovskita,Perovskita,99.96,62,4,4.0
1520836,La0.84Nd3.16Ga4O12,Perovskita,Perovskita,99.96,62,4,4.0
1520874,K2.4Sr1.6Bi4O12,Perovskita,Perovskita,99.69,140,4,4.0
1520877,K2.4Sr1.6Bi4O11.36,Perovskita,Perovskita,99.63,140,4,4.0
1520878,K2.4Sr1.6Bi4O10.64,Perovskita,Perovskita,99.28,140,4,4.0
1520879,K2.4Sr1.6Bi4O10.48,Perovskita,Perovskita,99.18,140,4,4.0
1520880,K2.4Sr1.6Bi4O10.12,Perovskita,Perovskita,98.64,140,4,4.0
1520893,SrPr(FeO3)2,Perovskita,Perovskita,99.97,62,4,4.0
1520908,Sr0.8Pr3.2Co4O12,Perovskita,Perovskita,99.97,62,4,4.0
1520912,Sr0.8Pr3.2Fe4O12,Perovskita,Perovskita,99.97,62,4,4.0
1520948,Ba0.2La3.8Mn4O12,Perovskita,Perovskita,99.85,62,4,4.0
1520949,Ba0.3La3.7Mn4O12,Perovskita,Perovskita,99.86,62,4,4.0
1520950,Ba0.4La3.6Mn4O12,Perovskita,Perovskita,99.86,62,4,4.0
1521011,MgSiO3,Perovskita,Perovskita,80.94,62,4,3.0
1521035,Sr1.08Ca2.92V4O12,Perovskita,Perovskita,99.98,140,4,4.0
1521040,Sr0.44Ca3.56V4O12,Perovskita,Perovskita,99.69,62,4,4.0
1521046,Sr0.8Ca3.2V4O12,Perovskita,Perovskita,99.72,62,4,4.0
1521048,Sr1.68Ca2.32V4O12,Perovskita,Perovskita,99.98,140,4,4.0
1521059,BaCeO3,Perovskita,Perovskita,99.15,62,4,3.0
1521096,Ca1.32La2.6Mn4O11.9,Perovskita,Perovskita,99.85,62,4,4.0
1521098,Ca1.6La2.4Mn4O11.096F0.696,Perovskita,Perovskita,99.84,62,4,5.0
1521100,Sr1.32Nd2.68Mn4O12,Perovskita,Perovskita,99.86,62,4,4.0
1521103,Sr1.18Ca0.468Nd2.352Mn4O10.976F0.904,Perovskita,Perovskita,99.85,62,4,6.0
1521114,SrNbO3,Perovskita,Perovskita,99.85,62,4,3.0
1521126,Ca1.6La2.4Mn4O12,Perovskita,Perovskita,99.84,62,4,4.0
1521134,Sr0.76Ca3.24V4O12,Perovskita,Perovskita,99.71,62,4,4.0
1521154,Ca1.2La2.8Mn4O12,Perovskita,Perovskita,99.84,62,4,4.0
1521155,Ca0.8La3.2Mn4O12,Perovskita,Perovskita,99.85,62,4,4.0
1521270,Ba1.0496Sr2.9504Zr2.0512Ti1.9488O12,Perovskita,Perovskita,99.31,74,4,5.0
1521273,Ba1.076Sr2.924Zr3.6032Ti0.3968O12,Perovskita,Perovskita,99.07,62,4,5.0
1521274,Ba1.0688Sr2.9312Zr3.9168Ti0.0832O12,Perovskita,Perovskita,99.06,62,4,5.0
1521330,Na2.728Ce1.272Ti3.336Nb0.664O12,Perovskita,Perovskita,98.35,62,4,5.0
1521331,Na2.528Ce1.472Ti3.648Nb0.352O12,Perovskita,Perovskita,98.53,140,4,5.0
1521332,Na2.144Sr1.02Ce0.836Ti3.776Nb0.224O12,Perovskita,Perovskita,98.72,127,4,6.0
1521336,Sr0.4La3.6Mn4O11.7996,Perovskita,Perovskita,99.85,62,4,4.0
1521341,Ba1.1272Sr2.8728Zr3.9328Ti0.0672O12,Perovskita,Perovskita,99.06,62,4,5.0
1521342,Ba1.152Sr2.848Zr3.8064Ta0.0416Ti0.152O12,Perovskita,Perovskita,99.07,62,4,6.0
1521361,La4Mn2Ru2O11.97,Perovskita,Perovskita,99.96,62,4,4.0
1521362,La3.9184Mn1.9592Ru1.9592O12,Perovskita,Perovskita,99.97,62,4,4.0
1521386,NaTaO3,Perovskita,Perovskita,98.7,127,4,3.0
1521387,SrZrO3,Perovskita,Perovskita,99.08,62,4,3.0
1521390,SrHfO3,Perovskita,Perovskita,99.02,62,4,3.0
1521456,La4Mg2.464Nb1.536O12,Perovskita,Perovskita,99.7,62,4,4.0
1521457,La4Mg2.816Nb1.184O12,Perovskita,Perovskita,99.66,62,4,4.0
1521646,CaNCl3,Perovskita,No_perovskita,1.03,62,4,3.0
1521714,Ba4Ce3.2Zr0.8O12,Perovskita,Perovskita,99.38,74,4,4.0
1521721,Ba8Bi2.668Te4O24,Perovskita,Perovskita,99.75,225,4,4.0
1521739,Sm4Co0.12Ni3.88O12,Perovskita,Perovskita,99.97,62,4,4.0
1521740,Sm4Co1.2Ni2.8O12,Perovskita,Perovskita,99.97,62,4,4.0
1521742,Sm4Co2.8Ni1.2O12,Perovskita,Perovskita,99.97,62,4,4.0
1521743,Sm4Co3.6Ni0.4O12,Perovskita,Perovskita,99.97,62,4,4.0
1521744,SmCoO3,Perovskita,Perovskita,99.97,62,4,3.0
1521771,NaNiF3,Perovskita,Perovskita,99.38,62,4,3.0
1521799,Sr2.6La1.3Mn4O9.52F2.296,Perovskita,Perovskita,99.87,62,4,5.0
1521801,Sr2.6La1.12Mn4O9.296F2.48,Perovskita,Perovskita,99.87,62,4,5.0
1521803,Sr2.8La1.1Mn4O8.72F3.096,Perovskita,Perovskita,99.87,62,4,5.0
1521818,Sr1.996Ca1.976Ti4O11.96,Perovskita,Perovskita,99.45,62,4,4.0
1521843,Ba8Fe3.68Mo3.72O22.7592,Perovskita,Perovskita,99.67,225,4,4.0
1521844,Ba4Sr4Fe3.8Mo3.88O23.352,Perovskita,Perovskita,99.68,225,4,5.0
1521847,Sr8Fe3.88Mo3.76O23.232,Perovskita,Perovskita,99.57,225,4,4.0
1521851,La2TiNiO6,Perovskita,Perovskita,99.93,62,4,4.0
1521853,D3NaMg,Perovskita,Perovskita,76.14,62,4,3.0
1521854,NaMgF3,Perovskita,Perovskita,98.35,62,4,3.0
1521880,La2.4Eu1.6Ni4O12,Perovskita,Perovskita,99.97,62,4,4.0
1521881,La1.6Eu2.4Ni4O12,Perovskita,Perovskita,99.97,62,4,4.0
1521882,La0.8Eu3.2Ni4O12,Perovskita,Perovskita,99.97,62,4,4.0
1521888,La2MnRhO6,Perovskita,Perovskita,99.97,62,4,4.0
1522005,Ba2YbTaO6,Perovskita,Perovskita,99.84,225,4,4.0
1522035,SrTbO3,Perovskita,Perovskita,99.29,62,4,3.0
1522096,La2.92Nd1.08Ga4O12,Perovskita,Perovskita,99.96,62,4,4.0
1522098,La2.24Nd1.76Ga4O12,Perovskita,Perovskita,99.96,62,4,4.0
1522099,La1.88Nd2.12Ga4O12,Perovskita,Perovskita,99.96,62,4,4.0
1524091,HoVO3,Perovskita,Perovskita,99.26,62,4,3.0
1524483,Sr8Cr5.36W2.64O24,Perovskita,Perovskita,99.87,225,4,4.0
1524853,SmAlO3,Perovskita,Perovskita,99.85,62,4,3.0
1525559,La1.56Pr2.44Ga4O12,Perovskita,Perovskita,99.96,62,4,4.0
1525560,La0.76Pr3.24Ga4O12,Perovskita,Perovskita,99.96,62,4,4.0
1525561,Sr0.04La3.96Ga4O12,Perovskita,Perovskita,99.96,62,4,4.0
1525562,Sr0.16La3.84Ga4O12,Perovskita,Perovskita,99.96,62,4,4.0
1525563,Sr0.24La3.76Ga4O12,Perovskita,Perovskita,99.97,62,4,4.0
1525564,Sr0.4La3.6Ga4O12,Perovskita,Perovskita,99.97,62,4,4.0
1525565,Sr0.48La3.52Ga4O12,Perovskita,Perovskita,99.96,74,4,4.0
1525587,Sr2CrMoO6,Perovskita,Perovskita,99.66,225,4,4.0
1525588,Sr2FeMoO6,Perovskita,Perovskita,99.48,225,4,4.0
1525607,Ca1.2La0.7Pr2.1Mn4O12,Perovskita,Perovskita,99.84,62,4,5.0
1525688,TbMnO3,Perovskita,Perovskita,99.8,62,4,3.0
1525689,CaTb3Mn4O12,Perovskita,Perovskita,99.81,62,4,4.0
1525691,Ca0.6Tb3.4Mn4O12,Perovskita,Perovskita,99.81,62,4,4.0
1525692,Ca1.32Tb2.68Mn4O12,Perovskita,Perovskita,99.81,62,4,4.0
1525693,Ca2.6Tb1.4Mn4O12,Perovskita,Perovskita,99.8,62,4,4.0
1525701,NaMgH3,Perovskita,Perovskita,87.81,62,4,3.0
1525710,K1.4Ba2.6Bi4O12,Perovskita,Perovskita,99.9,140,4,4.0
1525765,Ba2YReO6,Perovskita,Perovskita,99.89,225,4,4.0
1525814,Sr0.4Ca1.2La2.4Mn4O12,Perovskita,Perovskita,99.85,62,4,5.0
1525828,Cs2NaBiF6,Perovskita,Perovskita,98.18,225,4,4.0
1525832,Cs2RbBiF6,Perovskita,Perovskita,98.25,225,4,4.0
1525834,Cs2TlBiF6,Perovskita,Perovskita,97.39,225,4,4.0
1525836,Rb2NaBiF6,Perovskita,Perovskita,99.11,225,4,4.0
1525837,KRb2BiF6,Perovskita,Perovskita,99.1,225,4,4.0
1525885,Ca2Tb2Mn4O11.964,Perovskita,Perovskita,99.81,62,4,4.0
1525887,Ca2.2Tb1.8Mn4O11.892,Perovskita,Perovskita,99.81,62,4,4.0
1525890,Sr11.256Ta4.744O21.84,Perovskita,Perovskita,99.87,225,4,3.0
1525928,Na1.32Nd2.66Ti2.68Mn1.32O12,Perovskita,Perovskita,99.01,62,4,5.0
1525931,Na1.332Pr2.668Ti2.668Mn1.332O12,Perovskita,Perovskita,99.07,62,4,5.0
1525934,Na1.1Nd2.9Ti2.9Mn1.1O12,Perovskita,Perovskita,99.11,62,4,5.0
1525940,Sr3.6Pr0.4Mn4O12,Perovskita,Perovskita,99.97,140,4,4.0
1525946,Ca4Ti2.8Fe1.2O11.4,Perovskita,Perovskita,99.83,62,4,4.0
1525991,Ca2.48La1.52Mg0.76Ti3.24O12,Perovskita,Perovskita,99.43,62,4,5.0
1525994,Ca4Mn4O11.7996,Perovskita,Perovskita,99.82,62,4,3.0
1526001,Sr0.2Pr3.8Ni4O12,Perovskita,Perovskita,99.97,62,4,4.0
1526040,DyMnO3,Perovskita,Perovskita,99.6,62,4,3.0
1526054,Ba2InBiO6,Perovskita,Perovskita,99.99,140,4,4.0
1526058,Ba4Bi0.6Sb0.6Pb2.8O12,Perovskita,Perovskita,99.86,140,4,5.0
1526086,Pr3.608Mn3.968O12,Perovskita,Perovskita,99.85,62,4,3.0
1526176,LaCrO3,Perovskita,Perovskita,99.92,62,4,3.0
1526203,Ba8Y3.2Cu1.6Mo3.2O24,Perovskita,Perovskita,99.6,225,4,5.0
1526238,La3.712Mn4O12,Perovskita,Perovskita,99.86,62,4,3.0
1526239,La3.944Mn3.6Cu0.4O12,Perovskita,Perovskita,99.88,62,4,4.0
1526240,La3.704Mn3.6Cu0.4O11.92,Perovskita,Perovskita,99.89,62,4,4.0
1526241,La4Mn2.8Cu1.2O12,Perovskita,Perovskita,99.92,62,4,4.0
1526243,La3.984Mn2.4Cu1.6O12,Perovskita,Perovskita,99.93,62,4,4.0
1526321,SrLaVFeO6,Perovskita,Perovskita,99.88,225,4,5.0
1526367,CaLaMnRuO6,Perovskita,Perovskita,99.97,62,4,5.0
1526369,SrCaTi2O6,Perovskita,Perovskita,99.47,62,4,4.0
1526399,Ca1.88La2.12Mn4O12,Perovskita,Perovskita,99.84,62,4,4.0
1526441,SmFeO3,Perovskita,Perovskita,99.95,62,4,3.0
1526443,La0.8Sm3.2Fe4O12,Perovskita,Perovskita,99.96,62,4,4.0
1526445,La1.6Sm2.4Fe4O12,Perovskita,Perovskita,99.96,62,4,4.0
1526447,La2.4Sm1.6Fe4O12,Perovskita,Perovskita,99.97,62,4,4.0
1526449,La3.2Sm0.8Fe4O12,Perovskita,Perovskita,99.97,62,4,4.0
1526450,LaFeO3,Perovskita,Perovskita,99.97,62,4,3.0
1526453,Na1.6Sr0.4Ta2O6,Perovskita,Perovskita,98.72,127,4,4.0
1526454,Na3.6Sr0.4Ta4O12,Perovskita,Perovskita,98.31,62,4,4.0
1526571,Sr2ScBiO6,Perovskita,Perovskita,99.87,225,4,4.0
1526633,TlFeO3,Perovskita,No_perovskita,49.61,62,4,3.0
1526667,Ba8Ca3.14Nb4.86O23.52,Perovskita,Perovskita,99.89,225,4,4.0
1526741,Sr0.4Ca3.6Fe4O12,Perovskita,Perovskita,99.97,62,4,4.0
1526743,Sr0.8Ca3.2Fe4O12,Perovskita,Perovskita,99.97,62,4,4.0
1526745,Sr1.6Ca2.4Fe4O12,Perovskita,Perovskita,99.97,62,4,4.0
1526751,CaFeO3,Perovskita,Perovskita,99.97,62,4,3.0
1526781,La3.92Mn3.528V0.392O12,Perovskita,Perovskita,99.84,62,4,4.0
1526783,La3.96Mn3.168V0.792O12,Perovskita,Perovskita,99.84,62,4,4.0
1526785,La3.92Mn2.744V1.176O12,Perovskita,Perovskita,99.84,62,4,4.0
1526787,La2MnVO6,Perovskita,Perovskita,99.84,62,4,4.0
1526789,La3.96Mn1.188V2.772O12,Perovskita,Perovskita,99.84,62,4,4.0
1526790,La3.96Mn0.792V3.168O12,Perovskita,Perovskita,99.84,62,4,4.0
1526791,La3.96Mn0.396V3.564O12,Perovskita,Perovskita,99.84,62,4,4.0
